date,store_id,product_category,units_sold,unit_price,revenue,promotion,day_of_week,month,is_holiday
2024-07-11,1,sports,16,61.39,982.24,0,3,7,0
2024-07-11,3,sports,18,65.36,1176.48,0,3,7,0
2024-07-11,4,electronics,11,138.43,1522.73,0,3,7,0
2024-07-12,1,clothing,23,50.52,1161.96,1,4,7,0
2024-07-12,1,home,11,56.72,623.92,0,4,7,0
2024-07-12,2,sports,17,51.05,867.85,0,4,7,0
2024-07-12,4,clothing,33,37.39,1233.87,0,4,7,0
2024-07-12,4,sports,9,52.75,474.75,0,4,7,0
2024-07-12,2,food,64,11.14,712.96,0,4,7,0
2024-07-12,3,home,11,69.06,759.66,0,4,7,0
2024-07-12,5,food,68,12.31,837.08,1,4,7,0
2024-07-13,2,clothing,31,51.76,1604.56,0,5,7,0
2024-07-13,3,electronics,16,113.0,1808.0,0,5,7,0
2024-07-13,2,food,54,13.79,744.66,0,5,7,0
2024-07-13,1,sports,20,59.93,1198.6,0,5,7,0
2024-07-13,2,sports,12,49.94,599.28,0,5,7,0
2024-07-13,1,home,11,67.28,740.08,0,5,7,0
2024-07-13,2,food,64,9.53,609.92,0,5,7,0
2024-07-13,5,clothing,36,46.49,1673.64,0,5,7,0
2024-07-13,3,sports,11,40.72,447.92,1,5,7,0
2024-07-14,3,sports,11,57.77,635.47,0,6,7,0
2024-07-14,1,food,82,10.51,861.82,1,6,7,0
2024-07-14,2,electronics,17,153.14,2603.38,0,6,7,0
2024-07-14,3,sports,14,64.51,903.14,0,6,7,0
2024-07-14,3,food,55,9.62,529.1,0,6,7,0
2024-07-15,3,home,14,66.59,932.26,0,0,7,0
2024-07-15,5,sports,15,55.88,838.2,1,0,7,0
2024-07-15,3,home,9,73.31,659.79,0,0,7,0
2024-07-15,3,electronics,23,131.59,3026.57,0,0,7,0
2024-07-15,5,clothing,24,48.58,1165.92,0,0,7,0
2024-07-15,4,home,18,73.87,1329.66,0,0,7,0
2024-07-15,5,home,10,64.67,646.7,0,0,7,0
2024-07-15,1,home,11,67.87,746.57,0,0,7,0
2024-07-15,5,electronics,10,173.6,1736.0,0,0,7,0
2024-07-16,3,electronics,21,137.6,2889.6,0,1,7,0
2024-07-16,2,home,12,78.76,945.12,1,1,7,0
2024-07-16,2,home,17,80.4,1366.8,0,1,7,0
2024-07-16,2,home,18,68.7,1236.6,0,1,7,0
2024-07-16,1,electronics,17,135.74,2307.58,0,1,7,0
2024-07-16,3,clothing,24,43.12,1034.88,0,1,7,0
2024-07-16,2,electronics,10,149.63,1496.3,0,1,7,0
2024-07-16,3,food,45,9.78,440.1,0,1,7,0
2024-07-17,2,food,45,11.96,538.2,0,2,7,0
2024-07-17,2,home,8,69.73,557.84,0,2,7,0
2024-07-17,1,electronics,15,155.84,2337.6,1,2,7,0
2024-07-17,3,clothing,24,41.67,1000.08,0,2,7,0
2024-07-17,3,clothing,40,38.59,1543.6,1,2,7,0
2024-07-17,4,home,11,80.72,887.92,0,2,7,0
2024-07-18,5,home,12,58.58,702.96,0,3,7,0
2024-07-18,4,clothing,26,45.75,1189.5,0,3,7,0
2024-07-18,3,sports,16,57.54,920.64,1,3,7,0
2024-07-18,4,clothing,23,47.7,1097.1,0,3,7,0
2024-07-18,2,sports,8,69.19,553.52,0,3,7,0
2024-07-19,5,sports,10,63.29,632.9,0,4,7,0
2024-07-19,2,clothing,33,49.65,1638.45,1,4,7,0
2024-07-19,1,sports,13,56.61,735.93,0,4,7,0
2024-07-19,1,sports,11,71.7,788.7,0,4,7,0
2024-07-19,1,food,50,8.68,434.0,0,4,7,0
2024-07-20,4,home,13,66.03,858.39,0,5,7,0
2024-07-20,5,electronics,15,186.97,2804.55,0,5,7,0
2024-07-20,2,clothing,27,42.45,1146.15,0,5,7,0
2024-07-20,1,clothing,25,54.5,1362.5,0,5,7,0
2024-07-20,2,home,25,65.03,1625.75,0,5,7,0
2024-07-21,4,home,14,77.04,1078.56,0,6,7,0
2024-07-21,3,home,13,69.04,897.52,1,6,7,0
2024-07-21,4,clothing,32,46.36,1483.52,1,6,7,0
2024-07-21,4,clothing,34,47.64,1619.76,0,6,7,0
2024-07-21,4,sports,12,55.28,663.36,1,6,7,0
2024-07-21,5,sports,11,56.75,624.25,0,6,7,0
2024-07-22,2,electronics,17,167.73,2851.41,0,0,7,0
2024-07-22,2,electronics,16,92.63,1482.08,0,0,7,0
2024-07-22,4,clothing,21,33.6,705.6,0,0,7,0
2024-07-22,5,food,56,9.88,553.28,0,0,7,0
2024-07-22,4,home,10,65.18,651.8,0,0,7,0
2024-07-22,2,clothing,22,38.78,853.16,0,0,7,0
2024-07-22,2,clothing,36,52.12,1876.32,0,0,7,0
2024-07-23,1,home,15,51.88,778.2,0,1,7,0
2024-07-23,4,home,12,39.84,478.08,0,1,7,0
2024-07-23,4,electronics,15,140.7,2110.5,1,1,7,0
2024-07-23,5,clothing,21,47.7,1001.7,0,1,7,0
2024-07-23,4,food,51,9.48,483.48,0,1,7,0
2024-07-23,2,sports,11,54.14,595.54,0,1,7,0
2024-07-24,4,sports,13,55.75,724.75,0,2,7,0
2024-07-24,1,electronics,11,195.5,2150.5,0,2,7,0
2024-07-24,4,clothing,41,46.8,1918.8,1,2,7,0
2024-07-24,2,home,11,44.29,487.19,1,2,7,0
2024-07-24,4,home,11,68.96,758.56,0,2,7,0
2024-07-24,3,electronics,12,153.22,1838.64,0,2,7,0
2024-07-24,4,home,9,50.44,453.96,0,2,7,0
2024-07-24,1,home,9,48.75,438.75,0,2,7,0
2024-07-24,3,sports,13,57.6,748.8,0,2,7,0
2024-07-25,4,home,17,66.77,1135.09,0,3,7,0
2024-07-25,3,clothing,29,45.99,1333.71,0,3,7,0
2024-07-25,5,home,10,64.04,640.4,0,3,7,0
2024-07-25,4,home,16,76.68,1226.88,0,3,7,0
2024-07-25,4,home,12,67.32,807.84,0,3,7,0
2024-07-25,3,sports,14,54.82,767.48,0,3,7,0
2024-07-25,2,electronics,12,130.86,1570.32,0,3,7,0
2024-07-25,4,sports,6,57.31,343.86,0,3,7,0
2024-07-26,3,food,64,13.31,851.84,1,4,7,0
2024-07-26,1,clothing,31,31.88,988.28,0,4,7,0
2024-07-26,5,food,58,11.12,644.96,0,4,7,0
2024-07-26,5,home,12,66.62,799.44,0,4,7,0
2024-07-26,2,electronics,16,179.08,2865.28,0,4,7,0
2024-07-26,1,clothing,32,53.53,1712.96,0,4,7,0
2024-07-26,3,sports,12,41.58,498.96,0,4,7,0
2024-07-26,4,sports,4,60.33,241.32,0,4,7,0
2024-07-27,4,clothing,38,45.11,1714.18,1,5,7,0
2024-07-27,5,sports,9,66.83,601.47,0,5,7,0
2024-07-27,1,sports,11,85.41,939.51,1,5,7,0
2024-07-27,3,home,27,71.9,1941.3,1,5,7,0
2024-07-27,4,food,58,12.05,698.9,0,5,7,0
2024-07-28,5,home,14,82.72,1158.08,0,6,7,0
2024-07-28,4,home,21,68.68,1442.28,0,6,7,0
2024-07-28,2,home,23,58.2,1338.6,0,6,7,0
2024-07-28,1,food,65,8.03,521.95,0,6,7,0
2024-07-28,1,clothing,41,46.6,1910.6,0,6,7,0
2024-07-29,1,home,9,71.05,639.45,0,0,7,0
2024-07-29,2,food,63,6.54,412.02,0,0,7,0
2024-07-29,3,food,66,7.3,481.8,1,0,7,0
2024-07-29,1,food,50,10.78,539.0,0,0,7,0
2024-07-29,1,home,10,40.11,401.1,0,0,7,0
2024-07-29,1,food,46,8.39,385.94,0,0,7,0
2024-07-29,5,food,49,8.6,421.4,0,0,7,0
2024-07-29,2,clothing,18,36.72,660.96,0,0,7,0
2024-07-29,3,clothing,27,35.99,971.73,1,0,7,0
2024-07-30,1,home,14,75.91,1062.74,0,1,7,0
2024-07-30,4,electronics,12,94.34,1132.08,0,1,7,0
2024-07-30,2,clothing,31,37.8,1171.8,0,1,7,0
2024-07-30,3,food,50,10.52,526.0,0,1,7,0
2024-07-30,5,home,10,73.52,735.2,0,1,7,0
2024-07-30,5,electronics,15,146.84,2202.6,0,1,7,0
2024-07-30,5,home,11,72.28,795.08,0,1,7,0
2024-07-30,3,electronics,23,165.79,3813.17,0,1,7,0
2024-07-30,2,electronics,11,133.42,1467.62,0,1,7,0
2024-07-31,4,food,56,8.16,456.96,0,2,7,0
2024-07-31,2,home,10,56.46,564.6,0,2,7,0
2024-07-31,2,electronics,15,118.67,1780.05,0,2,7,0
2024-07-31,1,home,12,60.88,730.56,1,2,7,0
2024-07-31,2,home,16,84.74,1355.84,0,2,7,0
2024-07-31,1,food,68,12.48,848.64,1,2,7,0
2024-07-31,5,sports,12,34.89,418.68,0,2,7,0
2024-08-01,2,clothing,21,48.85,1025.85,0,3,8,0
2024-08-01,1,food,54,6.69,361.26,0,3,8,0
2024-08-01,5,food,50,11.62,581.0,0,3,8,0
2024-08-01,1,food,58,6.37,369.46,0,3,8,0
2024-08-01,4,sports,10,51.1,511.0,1,3,8,0
2024-08-01,3,electronics,14,145.21,2032.94,0,3,8,0
2024-08-01,4,sports,9,54.09,486.81,0,3,8,0
2024-08-01,4,food,57,9.98,568.86,0,3,8,0
2024-08-02,5,clothing,25,55.54,1388.5,0,4,8,0
2024-08-02,2,electronics,13,154.91,2013.83,0,4,8,0
2024-08-02,3,electronics,15,169.53,2542.95,0,4,8,0
2024-08-02,2,home,10,72.57,725.7,0,4,8,0
2024-08-02,1,home,10,65.17,651.7,0,4,8,0
2024-08-02,3,electronics,24,164.66,3951.84,0,4,8,0
2024-08-02,5,home,6,83.59,501.54,0,4,8,0
2024-08-02,2,clothing,33,42.98,1418.34,0,4,8,0
2024-08-03,2,home,7,69.42,485.94,0,5,8,0
2024-08-03,2,sports,12,72.53,870.36,0,5,8,0
2024-08-03,5,food,65,9.81,637.65,0,5,8,0
2024-08-03,4,sports,13,63.69,827.97,0,5,8,0
2024-08-03,3,clothing,22,61.49,1352.78,0,5,8,0
2024-08-03,5,electronics,14,129.69,1815.66,0,5,8,0
2024-08-03,3,food,62,11.42,708.04,0,5,8,0
2024-08-04,4,food,56,9.73,544.88,0,6,8,0
2024-08-04,1,electronics,14,144.79,2027.06,0,6,8,0
2024-08-04,1,home,12,77.97,935.64,1,6,8,0
2024-08-04,3,sports,8,58.05,464.4,0,6,8,0
2024-08-04,4,food,64,8.23,526.72,1,6,8,0
2024-08-04,4,clothing,23,44.01,1012.23,0,6,8,0
2024-08-04,2,food,54,11.76,635.04,0,6,8,0
2024-08-04,2,sports,13,56.77,738.01,0,6,8,0
2024-08-04,5,electronics,22,146.71,3227.62,1,6,8,0
2024-08-05,2,home,9,59.43,534.87,0,0,8,0
2024-08-05,1,electronics,12,109.93,1319.16,0,0,8,0
2024-08-05,3,home,14,72.43,1014.02,0,0,8,0
2024-08-05,5,food,34,10.78,366.52,0,0,8,0
2024-08-05,2,sports,13,46.9,609.7,0,0,8,0
2024-08-05,3,home,10,77.17,771.7,0,0,8,0
2024-08-05,4,home,12,79.8,957.6,0,0,8,0
2024-08-05,5,electronics,16,116.15,1858.4,0,0,8,0
2024-08-06,4,food,53,13.7,726.1,0,1,8,0
2024-08-06,3,home,11,69.96,769.56,0,1,8,0
2024-08-06,1,food,63,9.4,592.2,0,1,8,0
2024-08-06,3,food,54,8.72,470.88,0,1,8,0
2024-08-06,3,electronics,22,118.56,2608.32,1,1,8,0
2024-08-06,1,electronics,13,180.93,2352.09,0,1,8,0
2024-08-06,5,home,11,72.62,798.82,0,1,8,0
2024-08-07,1,clothing,22,42.99,945.78,0,2,8,0
2024-08-07,4,home,14,74.02,1036.28,0,2,8,0
2024-08-07,4,clothing,20,45.77,915.4,0,2,8,0
2024-08-07,5,sports,12,46.25,555.0,0,2,8,0
2024-08-07,3,food,58,9.15,530.7,1,2,8,0
2024-08-07,3,sports,12,54.14,649.68,0,2,8,0
2024-08-07,4,electronics,7,110.21,771.47,0,2,8,0
2024-08-07,3,electronics,18,126.25,2272.5,0,2,8,0
2024-08-07,4,sports,11,34.71,381.81,0,2,8,0
2024-08-08,2,home,12,74.33,891.96,0,3,8,0
2024-08-08,1,electronics,19,117.4,2230.6,0,3,8,0
2024-08-08,3,home,12,71.37,856.44,1,3,8,0
2024-08-08,4,electronics,16,140.23,2243.68,0,3,8,0
2024-08-08,4,electronics,15,95.44,1431.6,0,3,8,0
2024-08-08,4,home,12,75.24,902.88,0,3,8,0
2024-08-08,2,home,15,68.05,1020.75,1,3,8,0
2024-08-08,5,electronics,18,157.08,2827.44,0,3,8,0
2024-08-08,2,clothing,20,46.85,937.0,0,3,8,0
2024-08-09,2,sports,12,54.31,651.72,0,4,8,0
2024-08-09,5,electronics,15,144.06,2160.9,0,4,8,0
2024-08-09,4,food,52,11.89,618.28,0,4,8,0
2024-08-09,2,clothing,19,53.14,1009.66,0,4,8,0
2024-08-09,4,food,49,10.05,492.45,0,4,8,0
2024-08-09,2,food,47,7.67,360.49,0,4,8,0
2024-08-09,4,home,11,75.8,833.8,0,4,8,0
2024-08-10,2,electronics,16,138.08,2209.28,0,5,8,0
2024-08-10,2,clothing,23,49.15,1130.45,0,5,8,0
2024-08-10,4,sports,19,35.63,676.97,1,5,8,0
2024-08-10,2,clothing,20,59.78,1195.6,0,5,8,0
2024-08-10,5,food,62,12.19,755.78,0,5,8,0
2024-08-10,4,food,62,11.58,717.96,0,5,8,0
2024-08-10,2,home,17,62.93,1069.81,1,5,8,0
2024-08-11,3,electronics,18,169.46,3050.28,0,6,8,0
2024-08-11,5,clothing,31,41.03,1271.93,1,6,8,0
2024-08-11,4,food,51,11.58,590.58,0,6,8,0
2024-08-11,3,sports,13,55.88,726.44,1,6,8,0
2024-08-11,2,food,73,7.37,538.01,1,6,8,0
2024-08-11,1,home,13,78.28,1017.64,0,6,8,0
2024-08-12,5,home,10,59.47,594.7,0,0,8,0
2024-08-12,3,clothing,28,50.11,1403.08,0,0,8,0
2024-08-12,4,clothing,25,39.85,996.25,0,0,8,0
2024-08-12,2,home,9,66.2,595.8,0,0,8,0
2024-08-12,5,home,10,94.57,945.7,0,0,8,0
2024-08-12,1,clothing,30,35.95,1078.5,0,0,8,0
2024-08-13,4,electronics,13,176.78,2298.14,0,1,8,0
2024-08-13,5,food,55,9.91,545.05,0,1,8,0
2024-08-13,1,sports,10,46.39,463.9,0,1,8,0
2024-08-13,5,sports,10,53.09,530.9,1,1,8,0
2024-08-13,1,home,16,70.67,1130.72,0,1,8,0
2024-08-13,3,home,15,69.63,1044.45,0,1,8,0
2024-08-14,5,food,57,11.68,665.76,0,2,8,0
2024-08-14,1,sports,8,46.36,370.88,0,2,8,0
2024-08-14,3,sports,9,45.26,407.34,0,2,8,0
2024-08-14,1,clothing,19,40.86,776.34,0,2,8,0
2024-08-14,5,sports,11,54.68,601.48,0,2,8,0
2024-08-14,4,food,56,10.58,592.48,0,2,8,0
2024-08-14,5,electronics,9,169.13,1522.17,0,2,8,0
2024-08-14,3,electronics,21,134.31,2820.51,0,2,8,0
2024-08-14,1,clothing,23,43.42,998.66,0,2,8,0
2024-08-15,1,home,10,61.45,614.5,0,3,8,0
2024-08-15,1,sports,9,56.1,504.9,0,3,8,0
2024-08-15,5,electronics,17,167.06,2840.02,0,3,8,0
2024-08-15,4,home,11,81.89,900.79,0,3,8,0
2024-08-15,4,food,50,12.84,642.0,0,3,8,0
2024-08-15,1,food,45,9.7,436.5,0,3,8,0
2024-08-16,4,clothing,21,55.91,1174.11,0,4,8,0
2024-08-16,3,electronics,15,190.7,2860.5,0,4,8,0
2024-08-16,5,electronics,14,188.86,2644.04,0,4,8,0
2024-08-16,3,home,14,75.53,1057.42,0,4,8,0
2024-08-16,2,home,10,94.78,947.8,0,4,8,0
2024-08-16,2,food,52,9.72,505.44,0,4,8,0
2024-08-17,5,clothing,21,50.56,1061.76,0,5,8,0
2024-08-17,5,electronics,21,159.84,3356.64,0,5,8,0
2024-08-17,5,home,15,61.26,918.9,0,5,8,0
2024-08-17,5,sports,17,55.73,947.41,1,5,8,0
2024-08-17,5,home,15,78.38,1175.7,1,5,8,0
2024-08-17,4,home,14,74.29,1040.06,0,5,8,0
2024-08-17,1,electronics,19,127.93,2430.67,0,5,8,0
2024-08-18,5,electronics,16,175.59,2809.44,0,6,8,0
2024-08-18,4,food,69,9.49,654.81,0,6,8,0
2024-08-18,1,food,63,10.48,660.24,0,6,8,0
2024-08-18,2,electronics,23,175.6,4038.8,0,6,8,0
2024-08-18,5,clothing,36,44.24,1592.64,1,6,8,0
2024-08-18,1,electronics,21,147.75,3102.75,0,6,8,0
2024-08-18,2,home,15,81.97,1229.55,1,6,8,0
2024-08-19,4,electronics,17,180.52,3068.84,0,0,8,0
2024-08-19,4,food,52,10.8,561.6,0,0,8,0
2024-08-19,3,sports,6,55.72,334.32,0,0,8,0
2024-08-19,4,clothing,25,37.8,945.0,0,0,8,0
2024-08-19,1,home,13,75.52,981.76,0,0,8,0
2024-08-19,4,food,51,12.02,613.02,0,0,8,0
2024-08-19,3,sports,10,61.99,619.9,0,0,8,0
2024-08-19,2,food,69,9.88,681.72,1,0,8,0
2024-08-20,4,sports,9,48.58,437.22,0,1,8,0
2024-08-20,5,clothing,32,42.18,1349.76,0,1,8,0
2024-08-20,3,clothing,37,43.61,1613.57,0,1,8,0
2024-08-20,3,food,55,8.29,455.95,0,1,8,0
2024-08-20,3,electronics,14,128.58,1800.12,0,1,8,0
2024-08-21,4,home,11,66.8,734.8,0,2,8,0
2024-08-21,2,food,50,9.74,487.0,0,2,8,0
2024-08-21,5,sports,9,47.35,426.15,1,2,8,0
2024-08-21,5,sports,8,52.86,422.88,0,2,8,0
2024-08-21,1,electronics,8,114.72,917.76,0,2,8,0
2024-08-21,1,sports,9,46.49,418.41,1,2,8,0
2024-08-21,4,electronics,19,118.19,2245.61,0,2,8,0
2024-08-21,4,food,65,11.0,715.0,1,2,8,0
2024-08-22,3,electronics,13,109.43,1422.59,0,3,8,0
2024-08-22,5,electronics,9,202.58,1823.22,0,3,8,0
2024-08-22,1,clothing,22,46.14,1015.08,0,3,8,0
2024-08-22,3,sports,13,62.22,808.86,0,3,8,0
2024-08-22,1,food,48,8.11,389.28,0,3,8,0
2024-08-22,3,clothing,22,40.0,880.0,0,3,8,0
2024-08-22,2,clothing,26,53.02,1378.52,0,3,8,0
2024-08-22,4,electronics,19,134.49,2555.31,1,3,8,0
2024-08-22,4,electronics,13,156.8,2038.4,0,3,8,0
2024-08-23,2,sports,12,59.02,708.24,0,4,8,0
2024-08-23,3,sports,3,66.02,198.06,0,4,8,0
2024-08-23,1,sports,12,48.02,576.24,0,4,8,0
2024-08-23,2,food,45,10.64,478.8,0,4,8,0
2024-08-23,5,sports,12,28.56,342.72,0,4,8,0
2024-08-24,3,electronics,17,120.0,2040.0,0,5,8,0
2024-08-24,5,sports,12,66.28,795.36,0,5,8,0
2024-08-24,1,clothing,32,49.72,1591.04,1,5,8,0
2024-08-24,2,sports,6,58.12,348.72,0,5,8,0
2024-08-24,5,electronics,13,136.93,1780.09,0,5,8,0
2024-08-24,5,electronics,24,144.88,3477.12,1,5,8,0
2024-08-24,1,food,62,9.3,576.6,0,5,8,0
2024-08-24,4,electronics,25,135.46,3386.5,0,5,8,0
2024-08-24,4,food,42,12.23,513.66,0,5,8,0
2024-08-25,3,home,19,81.16,1542.04,0,6,8,0
2024-08-25,1,sports,11,64.95,714.45,0,6,8,0
2024-08-25,5,food,62,9.51,589.62,0,6,8,0
2024-08-25,1,clothing,29,45.01,1305.29,0,6,8,0
2024-08-25,3,electronics,22,156.3,3438.6,1,6,8,0
2024-08-25,3,clothing,31,49.15,1523.65,0,6,8,0
2024-08-26,3,clothing,34,40.98,1393.32,0,0,8,0
2024-08-26,3,clothing,25,48.9,1222.5,0,0,8,0
2024-08-26,3,clothing,20,55.01,1100.2,0,0,8,0
2024-08-26,1,home,9,73.77,663.93,0,0,8,0
2024-08-26,4,sports,7,61.99,433.93,0,0,8,0
2024-08-26,2,electronics,21,148.43,3117.03,1,0,8,0
2024-08-26,1,sports,6,52.34,314.04,0,0,8,0
2024-08-26,5,electronics,17,124.27,2112.59,0,0,8,0
2024-08-27,3,sports,13,56.46,733.98,0,1,8,0
2024-08-27,4,sports,10,58.77,587.7,1,1,8,0
2024-08-27,5,home,18,67.3,1211.4,0,1,8,0
2024-08-27,1,food,66,12.44,821.04,0,1,8,0
2024-08-27,2,food,56,9.08,508.48,0,1,8,0
2024-08-28,4,sports,10,60.11,601.1,0,2,8,0
2024-08-28,4,electronics,19,150.96,2868.24,0,2,8,0
2024-08-28,3,clothing,35,37.85,1324.75,0,2,8,0
2024-08-28,4,electronics,11,109.61,1205.71,0,2,8,0
2024-08-28,2,home,12,64.46,773.52,0,2,8,0
2024-08-29,4,sports,10,58.96,589.6,0,3,8,0
2024-08-29,5,home,11,79.96,879.56,0,3,8,0
2024-08-29,1,clothing,33,47.1,1554.3,1,3,8,0
2024-08-29,1,food,53,8.92,472.76,0,3,8,0
2024-08-29,4,electronics,15,114.02,1710.3,0,3,8,0
2024-08-29,4,sports,7,61.76,432.32,1,3,8,0
2024-08-29,2,food,56,8.7,487.2,0,3,8,0
2024-08-30,5,food,45,11.3,508.5,0,4,8,0
2024-08-30,5,food,60,9.44,566.4,0,4,8,0
2024-08-30,1,electronics,17,156.57,2661.69,0,4,8,0
2024-08-30,2,clothing,31,40.53,1256.43,0,4,8,0
2024-08-30,5,clothing,24,58.43,1402.32,0,4,8,0
2024-08-30,2,electronics,12,134.53,1614.36,0,4,8,0
2024-08-30,1,sports,8,41.64,333.12,0,4,8,0
2024-08-30,2,home,10,70.33,703.3,0,4,8,0
2024-08-31,4,sports,12,48.24,578.88,0,5,8,0
2024-08-31,5,clothing,35,46.2,1617.0,0,5,8,0
2024-08-31,2,home,14,81.41,1139.74,1,5,8,0
2024-08-31,1,home,22,99.29,2184.38,0,5,8,0
2024-08-31,1,home,9,80.72,726.48,0,5,8,0
2024-08-31,5,electronics,14,136.42,1909.88,0,5,8,0
2024-08-31,5,electronics,19,169.04,3211.76,0,5,8,0
2024-08-31,4,home,12,69.27,831.24,0,5,8,0
2024-09-01,1,food,72,9.57,689.04,1,6,9,0
2024-09-01,2,electronics,12,97.42,1169.04,0,6,9,0
2024-09-01,3,home,8,57.31,458.48,0,6,9,0
2024-09-01,2,sports,11,58.46,643.06,0,6,9,0
2024-09-01,3,home,13,48.65,632.45,0,6,9,0
2024-09-02,4,food,46,10.7,492.2,0,0,9,0
2024-09-02,5,electronics,14,138.79,1943.06,1,0,9,0
2024-09-02,1,clothing,24,48.73,1169.52,0,0,9,0
2024-09-02,4,electronics,15,161.66,2424.9,0,0,9,0
2024-09-02,5,clothing,20,35.58,711.6,0,0,9,0
2024-09-02,4,home,18,73.71,1326.78,0,0,9,0
2024-09-02,5,sports,12,47.46,569.52,0,0,9,0
2024-09-02,2,home,8,77.1,616.8,0,0,9,0
2024-09-02,5,electronics,14,134.69,1885.66,1,0,9,0
2024-09-03,3,food,43,11.09,476.87,0,1,9,0
2024-09-03,1,electronics,15,150.73,2260.95,0,1,9,0
2024-09-03,4,food,57,8.79,501.03,1,1,9,0
2024-09-03,4,food,54,11.09,598.86,1,1,9,0
2024-09-03,4,clothing,21,44.45,933.45,0,1,9,0
2024-09-03,3,clothing,18,37.57,676.26,0,1,9,0
2024-09-03,5,clothing,29,56.7,1644.3,0,1,9,0
2024-09-03,2,sports,5,59.04,295.2,0,1,9,0
2024-09-04,1,clothing,25,35.3,882.5,0,2,9,0
2024-09-04,4,electronics,17,143.9,2446.3,1,2,9,0
2024-09-04,5,sports,3,70.1,210.3,0,2,9,0
2024-09-04,4,food,47,9.5,446.5,0,2,9,0
2024-09-04,5,sports,8,53.03,424.24,0,2,9,0
2024-09-04,5,home,10,55.44,554.4,0,2,9,0
2024-09-04,5,sports,8,69.22,553.76,0,2,9,0
2024-09-04,4,food,39,9.95,388.05,0,2,9,0
2024-09-05,2,home,14,85.62,1198.68,0,3,9,0
2024-09-05,5,clothing,32,46.2,1478.4,1,3,9,0
2024-09-05,2,food,60,11.15,669.0,0,3,9,0
2024-09-05,1,home,15,82.25,1233.75,0,3,9,0
2024-09-05,2,food,42,9.96,418.32,0,3,9,0
2024-09-05,2,food,55,12.06,663.3,0,3,9,0
2024-09-06,4,electronics,10,160.78,1607.8,0,4,9,0
2024-09-06,4,electronics,13,150.45,1955.85,0,4,9,0
2024-09-06,4,food,48,7.2,345.6,0,4,9,0
2024-09-06,1,home,9,75.49,679.41,0,4,9,0
2024-09-06,3,clothing,27,56.47,1524.69,0,4,9,0
2024-09-06,5,sports,6,63.96,383.76,0,4,9,0
2024-09-07,1,clothing,33,41.28,1362.24,0,5,9,0
2024-09-07,1,food,50,8.91,445.5,0,5,9,0
2024-09-07,2,clothing,31,46.05,1427.55,1,5,9,0
2024-09-07,2,home,12,70.35,844.2,0,5,9,0
2024-09-07,2,sports,10,48.44,484.4,0,5,9,0
2024-09-07,3,electronics,12,176.98,2123.76,0,5,9,0
2024-09-08,1,clothing,32,44.28,1416.96,0,6,9,0
2024-09-08,4,sports,8,67.77,542.16,0,6,9,0
2024-09-08,2,home,22,71.77,1578.94,0,6,9,0
2024-09-08,3,clothing,28,54.99,1539.72,0,6,9,0
2024-09-08,2,home,10,66.83,668.3,0,6,9,0
2024-09-08,4,electronics,21,123.19,2586.99,0,6,9,0
2024-09-08,1,clothing,24,39.72,953.28,0,6,9,0
2024-09-08,2,electronics,14,167.76,2348.64,0,6,9,0
2024-09-09,1,food,52,11.4,592.8,0,0,9,0
2024-09-09,3,clothing,37,48.59,1797.83,0,0,9,0
2024-09-09,4,food,44,8.34,366.96,0,0,9,0
2024-09-09,4,clothing,16,52.39,838.24,0,0,9,0
2024-09-09,1,electronics,9,168.99,1520.91,0,0,9,0
2024-09-09,5,sports,11,60.56,666.16,0,0,9,0
2024-09-09,3,clothing,22,37.48,824.56,0,0,9,0
2024-09-09,4,food,56,10.65,596.4,0,0,9,0
2024-09-09,3,sports,11,38.71,425.81,1,0,9,0
2024-09-10,5,clothing,29,49.17,1425.93,0,1,9,0
2024-09-10,3,clothing,20,38.52,770.4,0,1,9,0
2024-09-10,2,sports,7,50.21,351.47,0,1,9,0
2024-09-10,3,food,39,7.92,308.88,0,1,9,0
2024-09-10,1,electronics,11,112.56,1238.16,0,1,9,0
2024-09-11,5,electronics,18,176.05,3168.9,1,2,9,0
2024-09-11,2,food,43,11.26,484.18,0,2,9,0
2024-09-11,3,food,58,10.79,625.82,0,2,9,0
2024-09-11,3,electronics,12,149.81,1797.72,0,2,9,0
2024-09-11,1,sports,12,56.92,683.04,0,2,9,0
2024-09-11,4,clothing,25,46.66,1166.5,0,2,9,0
2024-09-12,2,clothing,28,42.65,1194.2,0,3,9,0
2024-09-12,4,sports,8,44.73,357.84,0,3,9,0
2024-09-12,4,sports,9,52.37,471.33,0,3,9,0
2024-09-12,2,sports,7,56.04,392.28,1,3,9,0
2024-09-12,1,home,10,55.23,552.3,0,3,9,0
2024-09-13,4,electronics,19,158.35,3008.65,0,4,9,0
2024-09-13,4,food,33,9.13,301.29,0,4,9,0
2024-09-13,4,electronics,9,165.13,1486.17,0,4,9,0
2024-09-13,5,food,42,10.67,448.14,0,4,9,0
2024-09-13,5,electronics,13,130.13,1691.69,0,4,9,0
2024-09-14,4,food,58,8.74,506.92,0,5,9,0
2024-09-14,3,home,9,52.0,468.0,0,5,9,0
2024-09-14,2,sports,10,58.41,584.1,0,5,9,0
2024-09-14,2,electronics,16,172.78,2764.48,1,5,9,0
2024-09-14,1,electronics,16,113.02,1808.32,0,5,9,0
2024-09-15,2,sports,9,46.67,420.03,0,6,9,0
2024-09-15,3,sports,12,66.85,802.2,0,6,9,0
2024-09-15,1,home,17,46.58,791.86,0,6,9,0
